time_s,T_center,T_surface,C_center,C_surface
681,28.3951,30.0525,2.55,1.9015
682,28.3968,30.0567,2.55,1.9011
683,28.3985,30.061,2.55,1.9007
684,28.4002,30.0652,2.55,1.9004
685,28.402,30.0694,2.55,1.9
686,28.4037,30.0737,2.55,1.8996
687,28.4055,30.0779,2.55,1.8993
688,28.4072,30.0821,2.55,1.8989
689,28.409,30.0863,2.55,1.8986
690,28.4107,30.0906,2.55,1.8982
691,28.4125,30.0948,2.55,1.8978
692,28.4142,30.099,2.55,1.8975
693,28.416,30.1032,2.55,1.8971
694,28.4178,30.1074,2.55,1.8967
695,28.4195,30.1116,2.55,1.8964
696,28.4213,30.1158,2.55,1.896
697,28.4231,30.12,2.55,1.8957
698,28.4249,30.1241,2.55,1.8953
699,28.4267,30.1283,2.55,1.895
700,28.4285,30.1325,2.55,1.8946
701,28.4303,30.1367,2.55,1.8942
702,28.4321,30.1409,2.55,1.8939
703,28.4339,30.1451,2.55,1.8935
704,28.4357,30.1492,2.55,1.8932
705,28.4375,30.1534,2.55,1.8928
706,28.4393,30.1576,2.55,1.8925
707,28.4411,30.1618,2.55,1.8921
708,28.4429,30.1659,2.55,1.8917
709,28.4448,30.1701,2.55,1.8914
710,28.4466,30.1743,2.55,1.891
711,28.4484,30.1784,2.55,1.8907
712,28.4503,30.1826,2.55,1.8903
713,28.4521,30.1867,2.55,1.89
714,28.454,30.1909,2.55,1.8896
715,28.4558,30.1951,2.55,1.8893
716,28.4577,30.1992,2.55,1.8889
717,28.4595,30.2034,2.55,1.8886
718,28.4614,30.2075,2.55,1.8882
719,28.4632,30.2117,2.55,1.8879
720,28.4651,30.2158,2.55,1.8875
721,28.467,30.22,2.55,1.8872
722,28.4689,30.2242,2.55,1.8868
723,28.4707,30.2285,2.55,1.8865
724,28.4726,30.2327,2.55,1.8861
725,28.4745,30.237,2.55,1.8858
726,28.4764,30.2413,2.55,1.8854
727,28.4783,30.2456,2.55,1.8851
728,28.4802,30.2499,2.55,1.8847
729,28.4821,30.2542,2.55,1.8844
730,28.484,30.2585,2.55,1.884
731,28.4859,30.2629,2.55,1.8837
732,28.4878,30.2672,2.55,1.8834
733,28.4897,30.2715,2.55,1.883
734,28.4917,30.2759,2.55,1.8827
735,28.4936,30.2803,2.55,1.8823
736,28.4955,30.2846,2.55,1.882
737,28.4974,30.289,2.55,1.8816
738,28.4994,30.2934,2.55,1.8813
739,28.5013,30.2978,2.55,1.881
740,28.5033,30.3022,2.55,1.8806
741,28.5052,30.3065,2.55,1.8803
742,28.5072,30.311,2.55,1.8799
743,28.5091,30.3154,2.55,1.8796
744,28.5111,30.3198,2.55,1.8793
745,28.513,30.3242,2.55,1.8789
746,28.515,30.3286,2.55,1.8786
747,28.517,30.333,2.55,1.8782
748,28.519,30.3375,2.55,1.8779
749,28.5209,30.3419,2.55,1.8776
750,28.5229,30.3463,2.55,1.8772
751,28.5249,30.3508,2.55,1.8769
752,28.5269,30.3552,2.55,1.8765
753,28.5289,30.3597,2.55,1.8762
754,28.5309,30.3642,2.55,1.8759
755,28.5329,30.3686,2.55,1.8755
756,28.5349,30.3731,2.55,1.8752
757,28.5369,30.3776,2.55,1.8749
758,28.5389,30.382,2.55,1.8745
759,28.5409,30.3865,2.55,1.8742
760,28.5429,30.391,2.55,1.8739
761,28.545,30.3955,2.55,1.8735
762,28.547,30.4,2.55,1.8732
763,28.549,30.4045,2.55,1.8729
764,28.5511,30.409,2.55,1.8725
765,28.5531,30.4135,2.55,1.8722
766,28.5552,30.418,2.55,1.8719
767,28.5572,30.4225,2.55,1.8715
768,28.5593,30.427,2.55,1.8712
769,28.5613,30.4316,2.55,1.8709
770,28.5634,30.4361,2.55,1.8705
771,28.5654,30.4406,2.55,1.8702
772,28.5675,30.4452,2.55,1.8699
773,28.5696,30.4497,2.55,1.8696
774,28.5717,30.4542,2.55,1.8692
775,28.5737,30.4588,2.55,1.8689
776,28.5758,30.4633,2.55,1.8686
777,28.5779,30.4679,2.55,1.8682
778,28.58,30.4724,2.55,1.8679
779,28.5821,30.477,2.55,1.8676
780,28.5842,30.4816,2.55,1.8673
781,28.5863,30.4861,2.55,1.8669
782,28.5884,30.4905,2.55,1.8666
783,28.5905,30.495,2.55,1.8663
784,28.5926,30.4994,2.55,1.866
785,28.5947,30.5038,2.55,1.8656
786,28.5969,30.5082,2.55,1.8653
787,28.599,30.5126,2.55,1.865
788,28.6011,30.517,2.55,1.8647
789,28.6032,30.5213,2.55,1.8643
790,28.6054,30.5257,2.55,1.864
791,28.6075,30.53,2.55,1.8637
792,28.6097,30.5344,2.55,1.8634
793,28.6118,30.5387,2.55,1.8631
794,28.614,30.543,2.55,1.8627
795,28.6161,30.5474,2.55,1.8624
796,28.6183,30.5517,2.55,1.8621
797,28.6204,30.556,2.55,1.8618
798,28.6226,30.5603,2.55,1.8614
799,28.6248,30.5646,2.55,1.8611
800,28.627,30.5689,2.55,1.8608
801,28.6291,30.5732,2.55,1.8605
802,28.6313,30.5774,2.55,1.8602
803,28.6335,30.5817,2.55,1.8599
804,28.6357,30.586,2.55,1.8595
805,28.6379,30.5903,2.55,1.8592
806,28.6401,30.5945,2.55,1.8589
807,28.6423,30.5988,2.55,1.8586
808,28.6445,30.603,2.55,1.8583
809,28.6467,30.6073,2.55,1.8579
810,28.6489,30.6115,2.55,1.8576
811,28.6511,30.6158,2.55,1.8573
812,28.6534,30.62,2.55,1.857
813,28.6556,30.6243,2.55,1.8567
814,28.6578,30.6285,2.55,1.8564
815,28.66,30.6327,2.55,1.8561
816,28.6623,30.637,2.55,1.8557
817,28.6645,30.6412,2.55,1.8554
818,28.6668,30.6454,2.55,1.8551
819,28.669,30.6497,2.55,1.8548
820,28.6713,30.6539,2.55,1.8545
821,28.6735,30.6581,2.55,1.8542
822,28.6758,30.6623,2.55,1.8539
823,28.678,30.6665,2.55,1.8535
824,28.6803,30.6707,2.55,1.8532
825,28.6826,30.6749,2.55,1.8529
826,28.6848,30.6792,2.55,1.8526
827,28.6871,30.6834,2.55,1.8523
828,28.6894,30.6876,2.55,1.852
829,28.6917,30.6918,2.55,1.8517
830,28.694,30.696,2.55,1.8514
831,28.6963,30.7002,2.55,1.8511
832,28.6986,30.7044,2.55,1.8507
833,28.7009,30.7086,2.55,1.8504
834,28.7032,30.7128,2.55,1.8501
835,28.7055,30.7169,2.55,1.8498
836,28.7078,30.7211,2.55,1.8495
837,28.7101,30.7253,2.55,1.8492
838,28.7124,30.7295,2.55,1.8489
839,28.7148,30.7337,2.55,1.8486
840,28.7171,30.7379,2.55,1.8483
841,28.7194,30.7421,2.55,1.848
842,28.7217,30.7463,2.55,1.8477
843,28.7241,30.7505,2.55,1.8474
844,28.7264,30.7547,2.55,1.8471
845,28.7288,30.7589,2.55,1.8467
846,28.7311,30.7631,2.55,1.8464
847,28.7335,30.7674,2.55,1.8461
848,28.7358,30.7716,2.55,1.8458
849,28.7382,30.7758,2.55,1.8455
850,28.7405,30.78,2.55,1.8452
851,28.7429,30.7843,2.55,1.8449
852,28.7453,30.7885,2.55,1.8446
853,28.7477,30.7927,2.55,1.8443
854,28.75,30.797,2.55,1.844
855,28.7524,30.8012,2.55,1.8437
856,28.7548,30.8054,2.55,1.8434
857,28.7572,30.8097,2.55,1.8431
858,28.7596,30.8139,2.55,1.8428
859,28.762,30.8182,2.55,1.8425
860,28.7644,30.8224,2.55,1.8422
861,28.7668,30.8266,2.55,1.8419
862,28.7692,30.8309,2.55,1.8416
863,28.7716,30.8351,2.55,1.8413
864,28.774,30.8394,2.55,1.841
865,28.7764,30.8436,2.55,1.8407
866,28.7789,30.8479,2.55,1.8404
867,28.7813,30.8521,2.55,1.8401
868,28.7837,30.8564,2.55,1.8398
869,28.7861,30.8606,2.55,1.8395
870,28.7886,30.8649,2.55,1.8392
871,28.791,30.8691,2.55,1.8389
872,28.7935,30.8734,2.55,1.8386
873,28.7959,30.8776,2.55,1.8383
874,28.7984,30.8819,2.55,1.838
875,28.8008,30.8861,2.55,1.8377
876,28.8033,30.8904,2.55,1.8374
877,28.8057,30.8946,2.55,1.8371
878,28.8082,30.8989,2.55,1.8368
879,28.8107,30.9031,2.55,1.8365
880,28.8131,30.9074,2.55,1.8362
881,28.8156,30.9117,2.55,1.8359
882,28.8181,30.9159,2.55,1.8356
883,28.8206,30.9202,2.55,1.8353
884,28.8231,30.9244,2.55,1.835
885,28.8256,30.9287,2.55,1.8348
886,28.8281,30.933,2.55,1.8345
887,28.8305,30.9372,2.55,1.8342
888,28.8331,30.9415,2.55,1.8339
889,28.8356,30.9458,2.55,1.8336
890,28.8381,30.95,2.55,1.8333
891,28.8406,30.9543,2.55,1.833
892,28.8431,30.9586,2.55,1.8327
893,28.8456,30.9628,2.55,1.8324
894,28.8481,30.9671,2.55,1.8321
895,28.8507,30.9714,2.55,1.8318
896,28.8532,30.9756,2.55,1.8315
897,28.8557,30.9799,2.55,1.8312
898,28.8583,30.9842,2.55,1.831
899,28.8608,30.9885,2.55,1.8307
900,28.8633,30.9927,2.55,1.8304
901,28.8659,30.9971,2.55,1.8301
902,28.8684,31.0014,2.55,1.8298
903,28.871,31.0058,2.55,1.8295
904,28.8736,31.0102,2.55,1.8292
905,28.8761,31.0147,2.55,1.8289
906,28.8787,31.0191,2.55,1.8286
907,28.8812,31.0236,2.55,1.8284
908,28.8838,31.0281,2.55,1.8281
909,28.8864,31.0326,2.55,1.8278
910,28.889,31.0371,2.55,1.8275
911,28.8916,31.0416,2.55,1.8272
912,28.8941,31.0461,2.55,1.8269
913,28.8967,31.0507,2.55,1.8266
914,28.8993,31.0552,2.55,1.8263
915,28.9019,31.0598,2.55,1.8261
916,28.9045,31.0643,2.55,1.8258
917,28.9071,31.0689,2.55,1.8255
918,28.9097,31.0735,2.55,1.8252
919,28.9123,31.0781,2.55,1.8249
920,28.9149,31.0827,2.55,1.8246
921,28.9176,31.0873,2.55,1.8244
922,28.9202,31.0919,2.55,1.8241
923,28.9228,31.0966,2.55,1.8238
924,28.9254,31.1012,2.55,1.8235
925,28.9281,31.1059,2.55,1.8232
926,28.9307,31.1105,2.55,1.8229
927,28.9333,31.1152,2.55,1.8227
928,28.936,31.1198,2.55,1.8224
929,28.9386,31.1245,2.55,1.8221
930,28.9413,31.1292,2.55,1.8218
931,28.9439,31.1339,2.55,1.8215
932,28.9466,31.1386,2.55,1.8213
933,28.9492,31.1433,2.55,1.821
934,28.9519,31.148,2.55,1.8207
935,28.9545,31.1527,2.55,1.8204
936,28.9572,31.1574,2.55,1.8201
937,28.9599,31.1621,2.55,1.8199
938,28.9625,31.1669,2.55,1.8196
939,28.9652,31.1716,2.55,1.8193
940,28.9679,31.1764,2.55,1.819
941,28.9706,31.1811,2.55,1.8187
942,28.9733,31.1859,2.55,1.8185
943,28.976,31.1906,2.55,1.8182
944,28.9787,31.1954,2.55,1.8179
945,28.9813,31.2002,2.55,1.8176
946,28.984,31.2049,2.55,1.8174
947,28.9867,31.2097,2.55,1.8171
948,28.9895,31.2145,2.55,1.8168
949,28.9922,31.2193,2.55,1.8165
950,28.9949,31.2241,2.55,1.8163
951,28.9976,31.2289,2.55,1.816
952,29.0003,31.2337,2.55,1.8157
953,29.003,31.2386,2.55,1.8154
954,29.0058,31.2434,2.55,1.8152
955,29.0085,31.2482,2.55,1.8149
956,29.0112,31.253,2.55,1.8146
957,29.0139,31.2579,2.55,1.8143
958,29.0167,31.2627,2.55,1.8141
959,29.0194,31.2676,2.55,1.8138
960,29.0222,31.2724,2.55,1.8135
961,29.0249,31.2772,2.55,1.8133
962,29.0277,31.2819,2.55,1.813
963,29.0304,31.2866,2.55,1.8127
964,29.0332,31.2912,2.55,1.8124
965,29.0359,31.2959,2.55,1.8122
966,29.0387,31.3005,2.55,1.8119
967,29.0415,31.305,2.55,1.8116
968,29.0442,31.3096,2.55,1.8114
969,29.047,31.3142,2.55,1.8111
970,29.0498,31.3187,2.55,1.8108
971,29.0525,31.3232,2.55,1.8105
972,29.0553,31.3277,2.55,1.8103
973,29.0581,31.3322,2.55,1.81
974,29.0609,31.3367,2.55,1.8097
975,29.0637,31.3412,2.55,1.8095
976,29.0665,31.3456,2.55,1.8092
977,29.0693,31.3501,2.55,1.8089
978,29.0721,31.3545,2.55,1.8087
979,29.0749,31.359,2.55,1.8084
980,29.0777,31.3634,2.55,1.8081
981,29.0805,31.3678,2.55,1.8079
982,29.0833,31.3722,2.55,1.8076
983,29.0861,31.3766,2.55,1.8073
984,29.0889,31.381,2.55,1.8071
985,29.0918,31.3854,2.55,1.8068
986,29.0946,31.3898,2.55,1.8065
987,29.0974,31.3942,2.55,1.8063
988,29.1002,31.3986,2.55,1.806
989,29.1031,31.4029,2.55,1.8057
990,29.1059,31.4073,2.55,1.8055
991,29.1087,31.4117,2.55,1.8052
992,29.1116,31.416,2.55,1.8049
993,29.1144,31.4203,2.55,1.8047
994,29.1173,31.4247,2.55,1.8044
995,29.1201,31.429,2.55,1.8041
996,29.123,31.4333,2.55,1.8039
997,29.1258,31.4377,2.55,1.8036
998,29.1287,31.442,2.55,1.8033
999,29.1316,31.4463,2.55,1.8031
1000,29.1344,31.4506,2.55,1.8028
1001,29.1373,31.4549,2.55,1.8026
1002,29.1402,31.4592,2.55,1.8023
1003,29.143,31.4635,2.55,1.802
1004,29.1459,31.4678,2.55,1.8018
1005,29.1488,31.4721,2.55,1.8015
1006,29.1517,31.4764,2.55,1.8012
1007,29.1545,31.4807,2.55,1.801
1008,29.1574,31.485,2.55,1.8007
1009,29.1603,31.4892,2.55,1.8005
1010,29.1632,31.4935,2.55,1.8002
1011,29.1661,31.4978,2.55,1.7999
1012,29.169,31.502,2.55,1.7997
1013,29.1719,31.5063,2.55,1.7994
1014,29.1748,31.5106,2.55,1.7991
1015,29.1777,31.5148,2.55,1.7989
1016,29.1806,31.5191,2.55,1.7986
1017,29.1836,31.5233,2.55,1.7984
1018,29.1865,31.5276,2.55,1.7981
1019,29.1894,31.5318,2.55,1.7979
1020,29.1923,31.536,2.55,1.7976
1021,29.1952,31.5404,2.55,1.7973
1022,29.1982,31.5448,2.55,1.7971
1023,29.2011,31.5494,2.55,1.7968
1024,29.204,31.5539,2.55,1.7966
1025,29.207,31.5585,2.55,1.7963
1026,29.2099,31.5632,2.55,1.796
1027,29.2129,31.5678,2.55,1.7958
1028,29.2158,31.5726,2.55,1.7955
1029,29.2187,31.5773,2.55,1.7953
1030,29.2217,31.582,2.55,1.795
1031,29.2247,31.5868,2.55,1.7948
1032,29.2276,31.5916,2.55,1.7945
1033,29.2306,31.5965,2.55,1.7942
1034,29.2335,31.6013,2.55,1.794
1035,29.2365,31.6062,2.55,1.7937
1036,29.2395,31.6111,2.55,1.7935
1037,29.2424,31.616,2.55,1.7932
1038,29.2454,31.6209,2.55,1.793
1039,29.2484,31.6258,2.55,1.7927
1040,29.2514,31.6308,2.55,1.7925
1041,29.2543,31.6358,2.55,1.7922
1042,29.2573,31.6408,2.55,1.792
1043,29.2603,31.6458,2.55,1.7917
1044,29.2633,31.6508,2.55,1.7915
1045,29.2663,31.6558,2.55,1.7912
1046,29.2693,31.6609,2.55,1.791
1047,29.2723,31.6659,2.55,1.7907
1048,29.2753,31.671,2.55,1.7905
1049,29.2783,31.6761,2.55,1.7902
1050,29.2813,31.6812,2.55,1.79
1051,29.2843,31.6863,2.55,1.7897
1052,29.2873,31.6914,2.55,1.7895
1053,29.2904,31.6966,2.55,1.7892
1054,29.2934,31.7017,2.55,1.789
1055,29.2964,31.7069,2.55,1.7887
1056,29.2994,31.7121,2.55,1.7885
1057,29.3025,31.7173,2.55,1.7882
1058,29.3055,31.7225,2.55,1.788
1059,29.3085,31.7277,2.55,1.7877
1060,29.3116,31.7329,2.55,1.7875
1061,29.3146,31.7381,2.55,1.7872
1062,29.3176,31.7434,2.55,1.787
1063,29.3207,31.7486,2.55,1.7867
1064,29.3237,31.7539,2.55,1.7865
1065,29.3268,31.7592,2.55,1.7862
1066,29.3298,31.7644,2.55,1.786
1067,29.3329,31.7697,2.55,1.7857
1068,29.3359,31.775,2.55,1.7855
1069,29.339,31.7803,2.55,1.7852
1070,29.3421,31.7857,2.55,1.785
1071,29.3451,31.791,2.55,1.7848
1072,29.3482,31.7963,2.55,1.7845
1073,29.3513,31.8017,2.55,1.7843
1074,29.3543,31.807,2.55,1.784
1075,29.3574,31.8124,2.55,1.7838
1076,29.3605,31.8178,2.55,1.7835
1077,29.3636,31.8232,2.55,1.7833
1078,29.3667,31.8286,2.55,1.7831
1079,29.3698,31.834,2.55,1.7828
1080,29.3729,31.8394,2.55,1.7826
1081,29.3759,31.8447,2.55,1.7823
1082,29.379,31.85,2.55,1.7821
1083,29.3821,31.8552,2.55,1.7818
1084,29.3852,31.8604,2.55,1.7816
1085,29.3883,31.8655,2.55,1.7814
1086,29.3915,31.8706,2.55,1.7811
1087,29.3946,31.8757,2.55,1.7809
1088,29.3977,31.8808,2.55,1.7806
1089,29.4008,31.8859,2.55,1.7804
1090,29.4039,31.8909,2.55,1.7802
1091,29.407,31.896,2.55,1.7799
1092,29.4102,31.901,2.55,1.7797
1093,29.4133,31.906,2.55,1.7794
1094,29.4164,31.911,2.55,1.7792
1095,29.4195,31.916,2.55,1.779
1096,29.4227,31.921,2.55,1.7787
1097,29.4258,31.926,2.55,1.7785
1098,29.429,31.931,2.55,1.7782
1099,29.4321,31.9359,2.55,1.778
1100,29.4352,31.9409,2.55,1.7778
1101,29.4384,31.9458,2.55,1.7775
1102,29.4415,31.9508,2.55,1.7773
1103,29.4447,31.9557,2.55,1.777
1104,29.4479,31.9606,2.55,1.7768
1105,29.451,31.9655,2.55,1.7766
1106,29.4542,31.9705,2.55,1.7763
1107,29.4573,31.9754,2.55,1.7761
1108,29.4605,31.9803,2.55,1.7759
1109,29.4637,31.9852,2.55,1.7756
1110,29.4668,31.9901,2.55,1.7754
1111,29.47,31.9949,2.55,1.7752
1112,29.4732,31.9998,2.55,1.7749
1113,29.4764,32.0047,2.55,1.7747
1114,29.4796,32.0096,2.55,1.7744
1115,29.4827,32.0144,2.55,1.7742
1116,29.4859,32.0193,2.55,1.774
1117,29.4891,32.0242,2.55,1.7737
1118,29.4923,32.029,2.55,1.7735
1119,29.4955,32.0339,2.55,1.7733
1120,29.4987,32.0387,2.55,1.773
1121,29.5019,32.0436,2.55,1.7728
1122,29.5051,32.0484,2.55,1.7726
1123,29.5083,32.0533,2.55,1.7723
1124,29.5115,32.0581,2.55,1.7721
1125,29.5147,32.0629,2.55,1.7719
1126,29.5179,32.0678,2.55,1.7716
1127,29.5212,32.0726,2.55,1.7714
1128,29.5244,32.0774,2.55,1.7712
1129,29.5276,32.0823,2.55,1.7709
1130,29.5308,32.0871,2.55,1.7707
1131,29.5341,32.0919,2.55,1.7705
1132,29.5373,32.0967,2.55,1.7702
1133,29.5405,32.1015,2.55,1.77
1134,29.5437,32.1063,2.55,1.7698
1135,29.547,32.1111,2.55,1.7695
1136,29.5502,32.116,2.55,1.7693
1137,29.5535,32.1208,2.55,1.7691
1138,29.5567,32.1256,2.55,1.7688
1139,29.56,32.1304,2.55,1.7686
1140,29.5632,32.1352,2.55,1.7684
1141,29.5665,32.14,2.55,1.7681
1142,29.5697,32.1448,2.55,1.7679
1143,29.573,32.1497,2.55,1.7677
1144,29.5762,32.1546,2.55,1.7675
1145,29.5795,32.1595,2.55,1.7672
1146,29.5828,32.1643,2.55,1.767
1147,29.586,32.1692,2.55,1.7668
1148,29.5893,32.1742,2.55,1.7665
1149,29.5926,32.1791,2.55,1.7663
1150,29.5958,32.184,2.55,1.7661
1151,29.5991,32.1889,2.55,1.7659
1152,29.6024,32.1938,2.55,1.7656
1153,29.6057,32.1988,2.55,1.7654
1154,29.609,32.2037,2.55,1.7652
1155,29.6123,32.2086,2.55,1.7649
1156,29.6155,32.2136,2.55,1.7647
1157,29.6188,32.2185,2.55,1.7645
1158,29.6221,32.2235,2.55,1.7643
1159,29.6254,32.2284,2.55,1.764
1160,29.6287,32.2334,2.55,1.7638
1161,29.632,32.2384,2.55,1.7636
1162,29.6353,32.2433,2.55,1.7633
1163,29.6387,32.2483,2.55,1.7631
1164,29.642,32.2533,2.55,1.7629
1165,29.6453,32.2582,2.55,1.7627
1166,29.6486,32.2632,2.55,1.7624
1167,29.6519,32.2682,2.55,1.7622
1168,29.6552,32.2732,2.55,1.762
1169,29.6586,32.2782,2.55,1.7618
1170,29.6619,32.2832,2.55,1.7615
1171,29.6652,32.2881,2.55,1.7613
1172,29.6686,32.2931,2.55,1.7611
1173,29.6719,32.2981,2.55,1.7609
1174,29.6752,32.3031,2.55,1.7606
1175,29.6786,32.3081,2.55,1.7604
1176,29.6819,32.3131,2.55,1.7602
1177,29.6853,32.3182,2.55,1.76
1178,29.6886,32.3232,2.55,1.7598
1179,29.692,32.3282,2.55,1.7595
1180,29.6953,32.3332,2.55,1.7593
1181,29.6987,32.3382,2.55,1.7591
1182,29.702,32.3432,2.55,1.7589
1183,29.7054,32.3482,2.55,1.7586
1184,29.7088,32.3533,2.55,1.7584
1185,29.7121,32.3583,2.55,1.7582
1186,29.7155,32.3633,2.55,1.758
1187,29.7189,32.3684,2.55,1.7578
1188,29.7222,32.3734,2.55,1.7575
1189,29.7256,32.3784,2.55,1.7573
1190,29.729,32.3835,2.55,1.7571
1191,29.7324,32.3885,2.55,1.7569
1192,29.7358,32.3935,2.55,1.7567
1193,29.7392,32.3986,2.55,1.7564
1194,29.7426,32.4036,2.55,1.7562
1195,29.746,32.4087,2.55,1.756
1196,29.7493,32.4137,2.55,1.7558
1197,29.7527,32.4188,2.55,1.7556
1198,29.7561,32.4238,2.55,1.7553
1199,29.7596,32.4289,2.55,1.7551
1200,29.763,32.434,2.55,1.7549
1201,29.7664,32.439,2.55,1.7547
1202,29.7698,32.4439,2.55,1.7545
1203,29.7732,32.4488,2.55,1.7542
1204,29.7766,32.4538,2.55,1.754
1205,29.78,32.4586,2.55,1.7538
1206,29.7835,32.4635,2.55,1.7536
1207,29.7869,32.4684,2.55,1.7534
1208,29.7903,32.4732,2.55,1.7531
1209,29.7937,32.4781,2.55,1.7529
1210,29.7972,32.4829,2.55,1.7527
1211,29.8006,32.4877,2.55,1.7525
1212,29.8041,32.4925,2.55,1.7523
1213,29.8075,32.4973,2.55,1.7521
1214,29.8109,32.5021,2.55,1.7518
1215,29.8144,32.5068,2.55,1.7516
1216,29.8178,32.5116,2.55,1.7514
1217,29.8213,32.5163,2.55,1.7512
1218,29.8248,32.5211,2.55,1.751
1219,29.8282,32.5258,2.55,1.7508
1220,29.8317,32.5306,2.55,1.7505
1221,29.8351,32.5353,2.55,1.7503
1222,29.8386,32.54,2.55,1.7501
1223,29.8421,32.5447,2.55,1.7499
1224,29.8455,32.5494,2.55,1.7497
1225,29.849,32.5541,2.55,1.7495
1226,29.8525,32.5588,2.55,1.7493
1227,29.856,32.5635,2.55,1.749
1228,29.8595,32.5682,2.55,1.7488
1229,29.8629,32.5729,2.55,1.7486
1230,29.8664,32.5776,2.55,1.7484
1231,29.8699,32.5823,2.55,1.7482
1232,29.8734,32.5869,2.55,1.748
1233,29.8769,32.5916,2.55,1.7478
1234,29.8804,32.5962,2.55,1.7475
1235,29.8839,32.6009,2.55,1.7473
1236,29.8874,32.6055,2.55,1.7471
1237,29.8909,32.6102,2.55,1.7469
1238,29.8944,32.6148,2.55,1.7467
1239,29.8979,32.6195,2.55,1.7465
1240,29.9015,32.6241,2.55,1.7463
1241,29.905,32.6287,2.55,1.746
1242,29.9085,32.6333,2.55,1.7458
1243,29.912,32.638,2.55,1.7456
1244,29.9155,32.6426,2.55,1.7454
1245,29.9191,32.6472,2.55,1.7452
1246,29.9226,32.6518,2.55,1.745
1247,29.9261,32.6564,2.55,1.7448
1248,29.9297,32.661,2.55,1.7446
1249,29.9332,32.6656,2.55,1.7443
1250,29.9367,32.6702,2.55,1.7441
1251,29.9403,32.6748,2.55,1.7439
1252,29.9438,32.6794,2.55,1.7437
1253,29.9474,32.684,2.55,1.7435
1254,29.9509,32.6885,2.55,1.7433
1255,29.9545,32.6931,2.55,1.7431
1256,29.958,32.6977,2.55,1.7429
1257,29.9616,32.7023,2.55,1.7427
1258,29.9652,32.7068,2.55,1.7424
1259,29.9687,32.7114,2.55,1.7422
1260,29.9723,32.716,2.55,1.742
1261,29.9759,32.7206,2.55,1.7418
1262,29.9794,32.7254,2.55,1.7416
1263,29.983,32.7302,2.55,1.7414
1264,29.9866,32.735,2.55,1.7412
1265,29.9902,32.7399,2.55,1.741
1266,29.9937,32.7448,2.55,1.7408
1267,29.9973,32.7497,2.55,1.7406
1268,30.0009,32.7547,2.55,1.7403
1269,30.0045,32.7596,2.55,1.7401
1270,30.0081,32.7647,2.55,1.7399
1271,30.0117,32.7697,2.55,1.7397
1272,30.0153,32.7747,2.55,1.7395
1273,30.0189,32.7798,2.55,1.7393
1274,30.0225,32.7849,2.55,1.7391
1275,30.0261,32.79,2.55,1.7389
1276,30.0297,32.7951,2.55,1.7387
1277,30.0333,32.8002,2.55,1.7385
1278,30.0369,32.8053,2.55,1.7383
1279,30.0405,32.8105,2.55,1.7381
1280,30.0441,32.8157,2.55,1.7379
1281,30.0478,32.8208,2.55,1.7376
1282,30.0514,32.826,2.55,1.7374
1283,30.055,32.8312,2.55,1.7372
1284,30.0586,32.8365,2.55,1.737
1285,30.0623,32.8417,2.55,1.7368
1286,30.0659,32.8469,2.55,1.7366
1287,30.0695,32.8522,2.55,1.7364
1288,30.0732,32.8575,2.55,1.7362
1289,30.0768,32.8627,2.55,1.736
1290,30.0805,32.868,2.55,1.7358
1291,30.0841,32.8733,2.55,1.7356
1292,30.0878,32.8786,2.55,1.7354
1293,30.0914,32.884,2.55,1.7352
1294,30.0951,32.8893,2.55,1.735
1295,30.0987,32.8946,2.55,1.7348
1296,30.1024,32.9,2.55,1.7346
1297,30.106,32.9053,2.55,1.7344
1298,30.1097,32.9107,2.55,1.7342
1299,30.1134,32.9161,2.55,1.734
1300,30.117,32.9215,2.55,1.7338
1301,30.1207,32.9269,2.55,1.7336
1302,30.1244,32.9323,2.55,1.7334
1303,30.128,32.9377,2.55,1.7332
1304,30.1317,32.9431,2.55,1.733
1305,30.1354,32.9485,2.55,1.7328
1306,30.1391,32.9539,2.55,1.7326
1307,30.1428,32.9594,2.55,1.7324
1308,30.1465,32.9648,2.55,1.7322
1309,30.1501,32.9703,2.55,1.732
1310,30.1538,32.9758,2.55,1.7318
1311,30.1575,32.9812,2.55,1.7316
1312,30.1612,32.9867,2.55,1.7314
1313,30.1649,32.9922,2.55,1.7312
1314,30.1686,32.9977,2.55,1.731
1315,30.1723,33.0032,2.55,1.7308
1316,30.176,33.0087,2.55,1.7306
1317,30.1797,33.0143,2.55,1.7304
1318,30.1835,33.0198,2.55,1.7302
1319,30.1872,33.0253,2.55,1.73
1320,30.1909,33.0309,2.55,1.7298
1321,30.1946,33.0363,2.55,1.7296
1322,30.1983,33.0417,2.55,1.7294
1323,30.202,33.0471,2.55,1.7292
1324,30.2058,33.0525,2.55,1.729
1325,30.2095,33.0578,2.55,1.7288
1326,30.2132,33.0631,2.55,1.7286
1327,30.217,33.0685,2.55,1.7284
1328,30.2207,33.0737,2.55,1.7282
1329,30.2244,33.079,2.55,1.728
1330,30.2282,33.0843,2.55,1.7278
1331,30.2319,33.0896,2.55,1.7276
1332,30.2357,33.0948,2.55,1.7274
1333,30.2394,33.1,2.55,1.7272
1334,30.2432,33.1053,2.55,1.727
1335,30.2469,33.1105,2.55,1.7268
1336,30.2507,33.1157,2.55,1.7266
1337,30.2544,33.1209,2.55,1.7264
1338,30.2582,33.1261,2.55,1.7262
1339,30.2619,33.1313,2.55,1.726
