t_h,dt_s,est_rel,n_accept
56.033333,60.00000000,2.623458e-09,3853
56.050000,60.00000000,2.620989e-09,3854
56.066667,60.00000000,2.618524e-09,3855
56.083333,60.00000000,2.616062e-09,3856
56.100000,60.00000000,2.613603e-09,3857
56.116667,60.00000000,2.611147e-09,3858
56.133333,60.00000000,2.608694e-09,3859
56.150000,60.00000000,2.606244e-09,3860
56.166667,60.00000000,2.603798e-09,3861
56.183333,60.00000000,2.601355e-09,3862
56.200000,60.00000000,2.598915e-09,3863
56.216667,60.00000000,2.596478e-09,3864
56.233333,60.00000000,2.594044e-09,3865
56.250000,60.00000000,2.591614e-09,3866
56.266667,60.00000000,2.589186e-09,3867
56.283333,60.00000000,2.586762e-09,3868
56.300000,60.00000000,2.584341e-09,3869
56.316667,60.00000000,2.581923e-09,3870
56.333333,60.00000000,2.579508e-09,3871
56.350000,60.00000000,2.577096e-09,3872
56.366667,60.00000000,2.574687e-09,3873
56.383333,60.00000000,2.572281e-09,3874
56.400000,60.00000000,2.569879e-09,3875
56.416667,60.00000000,2.567479e-09,3876
56.433333,60.00000000,2.565083e-09,3877
56.450000,60.00000000,2.562690e-09,3878
56.466667,60.00000000,2.560300e-09,3879
56.483333,60.00000000,2.557912e-09,3880
56.500000,60.00000000,2.555528e-09,3881
56.516667,60.00000000,2.553147e-09,3882
56.533333,60.00000000,2.550769e-09,3883
56.550000,60.00000000,2.548394e-09,3884
56.566667,60.00000000,2.546023e-09,3885
56.583333,60.00000000,2.543654e-09,3886
56.600000,60.00000000,2.541288e-09,3887
56.616667,60.00000000,2.538925e-09,3888
56.633333,60.00000000,2.536565e-09,3889
56.650000,60.00000000,2.534209e-09,3890
56.666667,60.00000000,2.531855e-09,3891
56.683333,60.00000000,2.529504e-09,3892
56.700000,60.00000000,2.527157e-09,3893
56.716667,60.00000000,2.524812e-09,3894
56.733333,60.00000000,2.522470e-09,3895
56.750000,60.00000000,2.520132e-09,3896
56.766667,60.00000000,2.517796e-09,3897
56.783333,60.00000000,2.515463e-09,3898
56.800000,60.00000000,2.513133e-09,3899
56.816667,60.00000000,2.510807e-09,3900
56.833333,60.00000000,2.508483e-09,3901
56.850000,60.00000000,2.506162e-09,3902
56.866667,60.00000000,2.503844e-09,3903
56.883333,60.00000000,2.501529e-09,3904
56.900000,60.00000000,2.499217e-09,3905
56.916667,60.00000000,2.496908e-09,3906
56.933333,60.00000000,2.494602e-09,3907
56.950000,60.00000000,2.492299e-09,3908
56.966667,60.00000000,2.489999e-09,3909
56.983333,60.00000000,2.487701e-09,3910
57.000000,60.00000000,2.485407e-09,3911
57.016667,60.00000000,2.483116e-09,3912
57.033333,60.00000000,2.480827e-09,3913
57.050000,60.00000000,2.478541e-09,3914
57.066667,60.00000000,2.476259e-09,3915
57.083333,60.00000000,2.473979e-09,3916
57.100000,60.00000000,2.471702e-09,3917
57.116667,60.00000000,2.469428e-09,3918
57.133333,60.00000000,2.467157e-09,3919
57.150000,60.00000000,2.464888e-09,3920
57.166667,60.00000000,2.462623e-09,3921
57.183333,60.00000000,2.460360e-09,3922
57.200000,60.00000000,2.458101e-09,3923
57.216667,60.00000000,2.455844e-09,3924
57.233333,60.00000000,2.453590e-09,3925
57.250000,60.00000000,2.451338e-09,3926
57.266667,60.00000000,2.449090e-09,3927
57.283333,60.00000000,2.446845e-09,3928
57.300000,60.00000000,2.444602e-09,3929
57.316667,60.00000000,2.442362e-09,3930
57.333333,60.00000000,2.440125e-09,3931
57.350000,60.00000000,2.437891e-09,3932
57.366667,60.00000000,2.435660e-09,3933
57.383333,60.00000000,2.433431e-09,3934
57.400000,60.00000000,2.431206e-09,3935
57.416667,60.00000000,2.428983e-09,3936
57.433333,60.00000000,2.426763e-09,3937
57.450000,60.00000000,2.424545e-09,3938
57.466667,60.00000000,2.422331e-09,3939
57.483333,60.00000000,2.420119e-09,3940
57.500000,60.00000000,2.417910e-09,3941
57.516667,60.00000000,2.415704e-09,3942
